absTime,FPS,Smooth,1%Low(FPS),Jank,BigJank,Stutter[%],InterFrame,AppCPU[%],TotalCPU[%],GUsage[%],CTemp[℃],BTemp[℃],GTemp[℃],Power[mW],FPower[mW],Current[mA],Memory[MB],SwapMemory[MB],JavaHeap[MB],NativePss[MB],Gfx[MB],GL[MB],GPU Counter:GPU General:% Busy,GPU Counter:GPU Stalls:% Vertex Fetch Stall,GPU Counter:GPU Stalls:% Texture L2 Miss,GPU Counter:GPU Stalls:% Instruction Cache Miss,GPU Counter:GPU Shader Alloc:% Time Shading Fragments,GPU Counter:GPU Shader Alloc:% Time Shading Vertices,GPU Counter:GPU Shader Alloc:% Time ALUs Working,GPU Counter:Shader Processing:Vertices Shaded / Second,GPU Counter:Shader Processing:Fragments Shaded / Second,GPU Counter:Shader Processing:Vertex Instructions / Second,GPU Counter:Shader Processing:Fragment Instructions / Second,GPU Counter:GPU Memory Stats:Texture Memory Read BW (Bytes/Second),GPU Counter:GPU Memory Stats:Avg Memory Latency Cycles,GPU Counter:GPU Preemption:Preemptions / second
1751543176377,53.99,4.76,14.41,0,0,0.0,0,35,54,63,61,42,55,2476,46.1,582,2166,26,13.46,262.94,0,212.53,96.73,9.16,17.88,0.01,80.34,18.84,43.25,36426794.69,713312910.31,7627278279.12,51456998602.61,691595776.29,69.68,0.0
1751543177377,50.0,5.96,14.41,0,0,0.0,0,37,53,56,60,42,55,2468,49.39,580,2168,26,13.73,262.92,0,212.78,96.74,7.92,18.85,0.01,81.58,17.68,44.8,31629981.46,633232532.77,6444544086.55,47269576442.87,659152990.47,69.55,0.0
1751543178377,52.0,5.34,14.42,0,0,0.0,0,36,54,51,61,42,54,2459,47.39,578,2167,26,14.04,262.9,0,212.78,96.57,6.83,16.09,0.01,82.58,16.74,45.66,29647837.2,651912422.15,5851919743.07,46752402557.38,619153239.41,68.53,0.0
1751543179377,47.0,10.61,14.41,0,0,0.0,0,34,50,47,61,42,55,2425,52.32,570,2167,26,14.2,262.9,0,214.06,96.65,7.54,17.09,0.01,81.42,17.92,44.33,29210331.43,602195447.72,6005725184.53,42727387244.8,588899056.55,68.01,0.0
1751543180377,53.99,5.02,14.41,0,0,0.0,0,37,55,58,61,42,55,2629,46.93,618,2170,26,14.42,262.9,0,214.08,96.92,8.28,17.3,0.01,81.6,17.63,44.65,37390273.22,721199642.56,7201118774.52,52044196251.94,701365992.3,71.1,0.0
1751543181376,48.02,6.94,14.41,0,0,0.0,0,37,55,58,61,42,55,2540,53.45,597,2172,26,14.69,262.9,0,214.11,97.06,10.46,17.9,0.01,81.72,17.31,44.24,37861412.14,621834333.49,6424900656.28,45250015402.71,630912503.72,70.55,0.0
1751543182382,48.75,6.32,14.41,0,0,0.0,0,38,55,55,61,42,54,2535,52.48,596,2172,26,14.98,262.9,0,214.11,96.91,10.27,17.81,0.01,80.46,18.56,42.85,39490007.44,595559155.59,6888304005.71,43226571600.74,632694021.67,70.91,0.0
1751543183377,49.22,5.77,14.41,0,0,0.0,0,36,55,55,61,42,55,2497,51.39,587,2172,26,15.26,262.96,0,214.29,95.95,7.67,17.14,0.01,79.9,19.35,42.99,32012294.67,612954850.92,6685588218.53,42168344258.69,616559343.26,67.53,0.0
1751543184376,54.05,5.11,14.42,0,0,0.0,0,33,50,52,60,42,55,2455,45.38,577,2172,26,15.46,262.98,0,214.3,96.41,5.45,14.2,0.0,83.21,16.22,47.9,25385354.25,715307559.22,5825024980.28,53000065017.55,575587142.27,65.76,0.0
1751543185377,56.94,3.27,14.42,0,0,0.0,0,34,51,57,60,42,55,2472,43.38,581,2171,26,15.62,262.99,0,214.3,96.65,6.06,13.39,0.0,85.79,13.7,49.88,25345355.98,820803675.46,5648320000.98,63289942608.42,640436399.46,65.64,0.0
1751543186377,56.02,4.15,14.43,0,0,0.0,0,33,52,53,60,42,54,2370,42.94,557,2171,26,15.83,262.97,0,214.32,96.31,5.4,11.32,0.0,82.56,16.81,44.58,24484020.59,758316962.91,5491306236.78,44975605982.44,793758716.13,71.31,0.0
1751543187378,45.95,9.33,14.42,0,0,0.0,0,33,49,47,60,42,54,2251,50.73,529,2174,26,16.04,263.9,0,215.39,95.91,4.97,11.58,0.0,81.78,17.55,45.58,21883028.84,585735126.35,4694980107.66,37708836507.41,450887894.41,64.6,0.0
1751543188377,54.04,5.08,14.42,0,0,0.0,0,34,52,46,60,42,54,2396,43.29,563,2166,26,8.17,263.89,0,215.38,95.95,5.02,12.91,0.0,82.03,17.34,46.32,25688471.4,672467835.75,5584866664.79,45336954841.25,567669300.89,66.11,0.0
1751543189376,55.05,4.35,14.42,0,0,0.0,0,33,52,48,60,42,54,2285,41.79,537,2165,26,8.35,263.89,0,215.38,96.12,6.07,13.78,0.01,81.38,17.67,44.73,30786284.42,687735873.72,6125650736.03,45931092028.62,600375188.13,67.67,0.0
1751543190377,60.95,0.0,14.43,0,0,0.0,0,34,52,60,60,42,54,2506,40.57,589,2166,26,8.43,263.89,0,215.38,96.57,7.18,15.43,0.01,81.29,17.61,44.66,38680069.95,789732840.98,7407026992.6,53838942696.39,714249157.06,68.3,0.0
1751543191376,55.03,5.51,14.43,0,0,0.0,0,35,53,58,60,42,55,2459,44.61,578,2162,26,8.62,263.1,0,216.05,96.55,6.62,15.99,0.01,81.26,17.66,44.1,36227033.56,702814750.37,6735245876.83,48380987576.25,672323811.03,68.31,0.0
1751543192376,58.0,3.07,14.43,0,0,0.0,0,37,55,62,60,42,54,2583,44.12,607,2163,26,8.86,263.1,0,216.78,96.63,5.97,17.37,0.01,81.37,17.56,44.79,40010554.76,755482767.88,7480427292.06,54942305128.85,747649967.7,68.16,0.0
1751543193377,59.96,0.0,14.44,0,0,0.0,0,35,52,60,61,42,54,2574,43.02,605,2163,26,9.09,263.1,0,216.78,96.5,7.4,15.5,0.01,80.77,18.12,44.28,38753445.92,729780808.1,7280137371.54,50955739248.57,685862459.69,66.93,0.0
1751543194376,58.05,3.07,14.44,0,0,0.0,0,33,53,58,60,42,55,2532,43.97,595,2163,26,9.35,263.1,0,216.88,96.45,6.22,15.73,0.01,80.73,18.12,44.37,37520995.38,744072113.51,7124323316.66,50574360130.31,688057513.16,66.96,0.0
1751543195377,53.95,5.42,14.45,0,0,0.0,0,34,53,54,61,42,55,2549,46.96,599,2169,26,9.6,263.82,0,217.35,96.63,7.02,15.92,0.01,81.78,17.17,45.18,33508503.91,671880773.28,6299908770.63,47780192388.89,614285465.31,65.49,0.0
1751543196377,40.01,11.85,14.43,0,0,0.0,0,32,47,48,60,42,54,2391,61.25,562,2171,26,9.86,263.89,0,218.33,97.01,6.96,15.28,0.02,83.92,15.15,48.4,28684894.66,613460072.97,5392965435.27,49276755389.79,533186381.43,66.07,0.0
1751543197377,57.0,3.24,14.44,0,0,0.0,0,35,51,61,61,42,55,2515,43.63,591,2170,26,10.08,263.89,0,218.33,96.76,7.6,17.55,0.03,82.11,16.84,45.69,39940762.85,757633841.4,7509169798.94,57029265978.19,745773013.51,65.86,0.0
1751543198377,54.97,6.14,14.44,0,0,0.0,0,33,50,62,61,42,55,2579,47.32,606,2171,26,10.34,263.89,0,218.33,96.71,8.46,18.25,0.03,82.98,16.02,46.26,37716730.2,752429600.78,7075024341.73,57122082337.87,723239625.08,69.06,0.0
1751543199377,56.04,3.58,14.44,0,0,0.0,0,37,54,65,61,42,55,2630,46.59,618,2170,26,10.63,263.01,0,218.33,96.96,9.71,16.9,0.04,77.85,20.59,41.53,50650439.27,700244247.15,8934704069.77,49163222094.58,725883623.62,65.03,0.0
1751543200376,56.02,4.88,14.45,0,0,0.0,0,36,53,65,61,42,55,2625,47.11,617,2171,26,10.89,263.01,0,218.45,97.01,10.87,17.08,0.03,78.21,20.22,41.89,49183015.27,700701053.38,8600473365.95,49036636313.94,720978244.38,65.94,0.0
1751543201377,51.95,5.55,14.44,0,0,0.0,0,36,52,68,61,42,55,2655,50.96,624,2170,26,11.18,263.01,0,218.45,97.22,10.21,15.85,0.06,79.66,18.87,42.77,47449588.52,700801374.02,8231311124.27,50929919558.12,690722542.23,67.48,0.0
1751543202377,49.03,8.72,14.44,0,0,0.0,0,35,52,55,62,42,55,2494,52.42,586,2174,26,11.5,263.01,0,218.45,97.06,7.74,15.62,0.06,80.49,18.06,44.52,42368676.5,679616812.05,7173002623.66,48611453777.3,626462391.47,66.73,0.0
1751543203376,50.01,10.15,14.43,0,0,0.0,0,36,55,60,61,42,55,2779,53.23,653,2174,26,11.73,263.03,0,219.27,97.14,8.87,14.31,0.06,80.79,17.76,45.72,43263428.42,714939812.34,7294671872.25,52142993822.52,611736444.27,68.63,0.0
1751543204377,54.98,3.83,14.44,0,0,0.0,0,37,56,70,62,42,56,2753,48.5,647,2174,26,11.98,263.03,0,219.27,97.62,6.04,15.43,0.02,88.27,10.89,54.23,46934382.61,1257419205.14,7771100716.29,109471682072.98,745244879.15,81.3,0.0
1751543205377,53.99,4.61,14.44,0,0,0.0,0,38,57,62,62,42,56,2864,52.57,673,2176,26,12.22,263.04,0,219.58,96.64,6.61,15.42,0.03,83.65,15.09,47.85,47011111.33,878279860.02,7786677110.1,69327958243.26,710974514.83,77.34,0.0
1751543206376,53.03,4.66,14.44,0,0,0.0,0,36,54,61,62,42,56,2702,51.42,635,2176,26,12.53,263.04,0,219.61,97.09,9.15,16.15,0.03,84.34,14.39,48.28,43017753.26,743056823.39,6823269937.71,61336684064.01,750668748.97,67.78,0.0
1751543207377,53.97,4.74,14.44,0,0,0.0,0,36,51,61,62,42,55,2651,49.47,623,2176,26,12.77,263.06,0,219.61,96.75,6.92,18.16,0.02,84.68,14.36,47.9,34392717.79,705946620.18,6193771484.13,56559044359.0,780511037.93,69.91,0.0
1751543208376,51.02,5.71,14.45,0,0,0.0,0,34,51,55,61,42,55,2587,50.85,608,2173,26,13.02,263.06,0,219.64,96.65,7.32,17.74,0.01,85.09,14.17,49.39,27652869.78,696546561.19,5588960399.74,54663715108.38,704740920.93,69.47,0.0
1751543209379,50.86,6.54,14.45,0,0,0.0,0,32,50,53,60,42,55,2498,48.81,587,2177,26,13.25,263.06,0,219.64,96.66,6.39,17.41,0.01,85.62,13.86,50.9,22632097.93,781959897.64,5155206207.65,56490045554.35,636119432.73,66.84,0.0
